"transactiondate","value"
2018-01-10 04:35:39,0.0154
2018-01-10 04:35:46,0.0111
2018-01-10 04:36:04,0.0245
2018-01-10 04:36:13,0.0127
2018-01-10 04:36:15,0.0276
2018-01-10 04:36:24,0.0188
2018-01-10 04:36:31,0.0197
2018-01-10 04:36:31,0.0156
2018-01-10 04:36:35,0.0126
2018-01-10 04:36:56,0.0164
2018-01-10 04:37:34,0.0287
2018-01-10 04:37:37,0.0164
2018-01-10 04:37:44,0.0132
2018-01-10 04:38:05,0.0191
2018-01-10 04:38:14,0.0126
2018-01-10 04:38:25,0.0152
2018-01-10 04:39:06,0.0132
2018-01-10 04:40:26,0.0165
2018-01-10 04:41:43,0.0186
2018-01-10 04:42:35,0.0141
2018-01-10 04:43:14,0.0152
2018-01-10 04:43:25,0.0133
2018-01-10 04:43:31,0.1197
2018-01-10 04:43:56,0.0153
2018-01-10 04:44:06,0.1308
2018-01-10 04:44:06,0.0843
2018-01-10 04:44:23,0.0176
2018-01-10 04:44:28,0.0267
2018-01-10 04:45:08,0.0152
2018-01-10 04:45:18,0.0132
2018-01-10 04:45:34,0.0253
2018-01-10 04:45:44,0.0232
2018-01-10 04:47:26,0.038
2018-01-10 04:47:30,0.0512
2018-01-10 04:47:43,0.0144
2018-01-10 04:47:50,0.0157
2018-01-10 04:47:58,0.1199
2018-01-10 04:48:36,0.0174
2018-01-10 04:49:14,0.0299
2018-01-10 04:49:21,0.0126
2018-01-10 04:50:58,0.0129
2018-01-10 04:51:03,0.0136
2018-01-10 04:51:12,0.0118
2018-01-10 04:51:13,0.0154
2018-01-10 04:51:29,0.0159
2018-01-10 04:51:58,0.0182
2018-01-10 04:52:10,0.0174
2018-01-10 04:52:53,0.0149
2018-01-10 04:53:22,0.0307
2018-01-10 04:53:35,0.3832
2018-01-10 04:53:58,0.0138
2018-01-10 04:54:01,0.0127
2018-01-10 04:54:06,0.0161
2018-01-10 04:54:13,0.0504
2018-01-10 04:54:31,0.0268
2018-01-10 04:54:39,0.2663
2018-01-10 04:54:56,0.0284
2018-01-10 04:55:02,0.0168
2018-01-10 04:55:18,0.0139
2018-01-10 04:55:50,0.2437
2018-01-10 04:56:28,0.0672
2018-01-10 04:56:38,0.0134
2018-01-10 04:56:38,0.0138
2018-01-10 04:57:03,0.0134
2018-01-10 04:57:38,0.0142
2018-01-10 04:58:13,0.0229
2018-01-10 04:58:15,0.0208
2018-01-10 04:58:36,0.0142
2018-01-10 04:58:53,0.036
2018-01-10 04:59:24,0.1839
2018-01-10 04:59:29,0.0167
2018-01-10 04:59:34,0.0132
2018-01-10 04:59:52,0.0356
2018-01-10 05:02:16,0.0645
2018-01-10 05:03:31,0.0121
2018-01-10 05:04:01,0.047
2018-01-10 05:04:11,0.0125
2018-01-10 05:04:11,0.0192
2018-01-10 05:04:14,0.0608
2018-01-10 05:04:31,0.0157
2018-01-10 05:04:42,0.0134
2018-01-10 05:04:50,0.0157
2018-01-10 05:04:56,0.0144
2018-01-10 05:05:00,0.0242
2018-01-10 05:05:09,0.015
2018-01-10 05:05:12,0.0151
2018-01-10 05:06:53,0.015
2018-01-10 05:07:01,0.0152
2018-01-10 05:08:01,0.0435
2018-01-10 05:08:38,0.0293
2018-01-10 05:08:54,0.0157
2018-01-10 05:09:19,0.015
2018-01-10 05:09:19,0.0191
2018-01-10 05:09:27,0.2397
2018-01-10 05:09:40,0.0518
2018-01-10 05:09:48,0.2876
2018-01-10 05:09:56,0.0142
2018-01-10 05:10:56,0.1856
2018-01-10 05:10:56,0.06
2018-01-10 05:12:12,0.0126
2018-01-10 05:13:05,0.0131
2018-01-10 05:13:56,0.0156
2018-01-10 05:14:12,0.0227
2018-01-10 05:14:44,0.0225
2018-01-10 05:14:54,0.012
2018-01-10 05:16:49,0.0367
2018-01-10 05:17:10,0.0126
2018-01-10 05:17:21,0.0192
2018-01-10 05:18:11,0.0164
2018-01-10 05:18:28,0.0178
2018-01-10 05:18:34,0.0155
2018-01-10 05:19:21,0.0179
2018-01-10 05:19:35,0.1946
2018-01-10 05:20:00,0.0231
2018-01-10 05:20:04,0.0178
2018-01-10 05:20:21,0.0542
2018-01-10 05:20:49,0.0186
2018-01-10 05:21:16,0.1946
2018-01-10 05:21:17,0.028
2018-01-10 05:22:04,0.0157
2018-01-10 05:22:39,0.0159
2018-01-10 05:22:44,0.0123
2018-01-10 05:23:06,0.0141
2018-01-10 05:23:14,0.0134
2018-01-10 05:23:38,0.0143
2018-01-10 05:23:42,0.0352
2018-01-10 05:23:52,0.1924
2018-01-10 05:26:01,0.0288
2018-01-10 05:26:59,0.1019
2018-01-10 05:27:27,0.0126
2018-01-10 05:27:50,0.0198
2018-01-10 05:28:15,0.0173
2018-01-10 05:29:35,0.0191
2018-01-10 05:29:53,0.012
2018-01-10 05:30:03,0.014
2018-01-10 05:30:23,0.0263
2018-01-10 05:30:24,0.0166
2018-01-10 05:30:58,0.0147
2018-01-10 05:31:25,0.0132
2018-01-10 05:31:27,0.1551
2018-01-10 05:31:36,0.0163
2018-01-10 05:31:41,0.0129
2018-01-10 05:31:53,0.0123
2018-01-10 05:33:26,0.0314
2018-01-10 05:34:01,0.0136
2018-01-10 05:34:08,0.0412
2018-01-10 05:34:39,0.0169
2018-01-10 05:34:46,0.054
2018-01-10 05:34:55,0.014
2018-01-10 05:35:04,0.018
2018-01-10 05:35:13,0.0236
2018-01-10 05:36:00,0.0194
2018-01-10 05:36:26,0.0194
2018-01-10 05:37:30,0.0404
2018-01-10 05:38:31,0.0147
2018-01-10 05:39:31,0.0756
2018-01-10 05:39:34,0.0216
2018-01-10 05:39:55,0.0124
2018-01-10 05:40:07,0.0228
2018-01-10 05:40:15,0.0518
2018-01-10 05:40:20,0.015
2018-01-10 05:41:28,0.0178
2018-01-10 05:42:08,0.012
2018-01-10 05:42:46,0.0175
2018-01-10 05:42:52,0.0159
2018-01-10 05:43:57,0.0905
2018-01-10 05:44:04,0.0147
2018-01-10 05:44:08,0.1138
2018-01-10 05:46:24,0.0556
2018-01-10 05:46:38,0.0199
2018-01-10 05:47:04,0.021
2018-01-10 05:47:27,0.0147
2018-01-10 05:48:47,0.0193
2018-01-10 05:49:07,0.0146
2018-01-10 05:49:23,0.0248
2018-01-10 05:50:34,0.0165
2018-01-10 05:51:02,0.0372
2018-01-10 05:51:11,0.015
2018-01-10 05:51:13,0.02
2018-01-10 05:51:20,0.0592
2018-01-10 05:51:31,0.0153
2018-01-10 05:52:09,0.0312
2018-01-10 05:52:09,0.0404
2018-01-10 05:52:12,0.0133
2018-01-10 05:52:32,0.0571
2018-01-10 05:52:44,0.015
2018-01-10 05:53:20,0.0137
2018-01-10 05:53:40,0.0189
2018-01-10 05:54:12,0.0198
2018-01-10 05:55:23,0.014
2018-01-10 05:55:36,0.0217
2018-01-10 05:55:42,0.0122
2018-01-10 05:55:56,0.0124
2018-01-10 05:56:21,0.0138
2018-01-10 05:56:29,0.0177
2018-01-10 05:56:51,0.0173
2018-01-10 05:57:21,0.0147
2018-01-10 05:57:23,0.0135
2018-01-10 05:57:28,0.0242
2018-01-10 05:58:15,0.0193
2018-01-10 05:59:51,0.0629
2018-01-10 06:00:30,0.0282
2018-01-10 06:00:58,0.0473
2018-01-10 06:01:38,0.014
2018-01-10 06:01:41,0.015
2018-01-10 06:02:25,0.0229
2018-01-10 06:02:39,0.0153
2018-01-10 06:04:39,0.0159
2018-01-10 06:04:47,0.0145
2018-01-10 06:04:52,0.0245
2018-01-10 06:05:01,0.0141
2018-01-10 06:05:03,0.0126
2018-01-10 06:05:26,0.0151
2018-01-10 06:05:49,0.0234
2018-01-10 06:06:39,0.0156
2018-01-10 06:07:12,0.0161
2018-01-10 06:07:32,0.0267
2018-01-10 06:08:24,0.0209
2018-01-10 06:09:26,0.0138
2018-01-10 06:10:19,0.0142
2018-01-10 06:10:41,0.0641
2018-01-10 06:11:30,0.0974
2018-01-10 06:13:57,0.0148
2018-01-10 06:14:20,0.0189
2018-01-10 06:14:30,0.012
2018-01-10 06:14:53,0.0266
2018-01-10 06:14:54,0.0962
2018-01-10 06:15:09,0.0299
2018-01-10 06:15:58,0.0149
2018-01-10 06:16:34,0.0168
2018-01-10 06:16:47,0.0147
2018-01-10 06:17:40,0.0118
2018-01-10 06:17:54,0.0281
2018-01-10 06:18:50,0.0719
2018-01-10 06:18:54,0.0149
2018-01-10 06:20:04,0.0168
2018-01-10 06:21:40,0.0221
2018-01-10 06:22:37,0.014
2018-01-10 06:22:39,0.0141
2018-01-10 06:22:56,0.0192
2018-01-10 06:23:15,0.021
2018-01-10 06:23:17,0.0178
2018-01-10 06:24:38,0.0172
2018-01-10 06:25:40,0.0222
2018-01-10 06:25:49,0.0289
2018-01-10 06:26:14,0.0202
2018-01-10 06:26:48,0.0126
2018-01-10 06:26:48,0.0132
2018-01-10 06:26:52,0.0176
2018-01-10 06:28:01,0.0127
2018-01-10 06:28:52,0.0161
2018-01-10 06:29:07,0.0214
2018-01-10 06:29:19,0.0417
2018-01-10 06:29:39,0.0158
2018-01-10 06:29:41,0.0142
2018-01-10 06:29:46,0.0151
2018-01-10 06:30:32,0.0137
2018-01-10 06:31:03,0.046
2018-01-10 06:31:05,0.0149
2018-01-10 06:31:16,0.0376
2018-01-10 06:31:59,0.0922
2018-01-10 06:33:03,0.0135
2018-01-10 06:34:02,0.0126
2018-01-10 06:34:28,0.0199
2018-01-10 06:34:53,0.021
2018-01-10 06:34:59,0.0214
2018-01-10 06:35:10,0.0146
2018-01-10 06:36:45,0.0176
2018-01-10 06:37:36,0.0589
2018-01-10 06:38:05,0.0143
2018-01-10 06:39:20,0.0383
2018-01-10 06:39:34,0.0148
2018-01-10 06:40:12,0.0306
2018-01-10 06:40:13,0.0271
2018-01-10 06:40:37,0.029
2018-01-10 06:40:44,0.0768
2018-01-10 06:40:50,0.0245
2018-01-10 06:41:33,0.0513
2018-01-10 06:41:42,0.0289
2018-01-10 06:42:43,0.0811
2018-01-10 06:43:03,0.0317
2018-01-10 06:44:41,0.014
2018-01-10 06:45:12,0.0133
2018-01-10 06:45:23,0.268
2018-01-10 06:46:19,0.0182
2018-01-10 06:46:34,0.016
2018-01-10 06:47:16,0.012
2018-01-10 06:47:20,0.0376
2018-01-10 06:47:22,0.0169
2018-01-10 06:47:28,0.0235
2018-01-10 06:47:48,0.0124
2018-01-10 06:47:57,0.0178
2018-01-10 06:49:06,0.0205
2018-01-10 06:49:45,0.0139
2018-01-10 06:49:46,0.1433
2018-01-10 06:50:10,0.0533
2018-01-10 06:50:12,0.0304
2018-01-10 06:51:04,0.02
2018-01-10 06:51:21,0.0593
2018-01-10 06:51:42,0.019
2018-01-10 06:52:27,0.0185
2018-01-10 06:54:40,0.0195
2018-01-10 06:54:43,0.0629
2018-01-10 06:55:18,0.0148
2018-01-10 06:55:41,0.0233
2018-01-10 06:56:07,0.0191
2018-01-10 06:57:03,0.0133
2018-01-10 06:57:04,0.0671
2018-01-10 06:58:14,0.0175
2018-01-10 06:58:31,0.0944
2018-01-10 06:59:18,0.0131
2018-01-10 06:59:25,0.0156
2018-01-10 07:00:49,0.0551
2018-01-10 07:00:59,0.094
2018-01-10 07:01:00,0.1553
2018-01-10 07:01:16,0.0173
2018-01-10 07:01:32,0.0252
2018-01-10 07:01:52,0.043
2018-01-10 07:04:24,0.0293
2018-01-10 07:04:26,0.0527
2018-01-10 07:05:09,0.0318
2018-01-10 07:05:18,0.0242
2018-01-10 07:05:52,0.016
2018-01-10 07:05:58,0.0166
2018-01-10 07:06:25,0.0264
2018-01-10 07:06:38,0.0303
2018-01-10 07:06:53,0.0171
2018-01-10 07:07:37,0.0161
2018-01-10 07:08:13,0.0154
2018-01-10 07:08:15,0.0278
2018-01-10 07:08:37,0.0158
2018-01-10 07:08:38,0.4215
2018-01-10 07:09:16,0.041
2018-01-10 07:10:03,0.0293
2018-01-10 07:10:39,0.0353
2018-01-10 07:10:41,0.1324
2018-01-10 07:11:01,0.0145
2018-01-10 07:11:14,0.0156
2018-01-10 07:11:19,0.024
2018-01-10 07:11:28,0.0221
2018-01-10 07:12:14,0.0191
2018-01-10 07:12:32,0.0147
2018-01-10 07:12:47,0.0138
2018-01-10 07:13:43,0.0242
2018-01-10 07:13:52,0.0479
2018-01-10 07:14:17,0.0208
2018-01-10 07:14:49,0.0227
2018-01-10 07:15:04,0.0137
2018-01-10 07:15:58,0.0289
2018-01-10 07:17:07,0.0152
2018-01-10 07:17:25,0.0174
2018-01-10 07:20:29,0.0179
2018-01-10 07:20:47,0.0173
2018-01-10 07:20:51,0.0129
2018-01-10 07:20:58,0.3656
2018-01-10 07:21:55,0.0156
2018-01-10 07:22:16,0.0162
2018-01-10 07:23:28,0.012
2018-01-10 07:23:49,0.0348
2018-01-10 07:23:49,0.0679
2018-01-10 07:24:46,0.0251
2018-01-10 07:24:54,0.0141
2018-01-10 07:25:02,0.0353
2018-01-10 07:26:16,0.1127
2018-01-10 07:26:25,0.0298
2018-01-10 07:26:29,0.0143
2018-01-10 07:26:29,0.0336
2018-01-10 07:26:31,0.0194
2018-01-10 07:27:58,0.015
2018-01-10 07:28:01,0.0132
2018-01-10 07:29:24,0.0524
2018-01-10 07:29:41,0.0126
2018-01-10 07:31:31,0.0177
2018-01-10 07:31:52,0.0165
2018-01-10 07:32:32,0.0132
2018-01-10 07:32:51,0.0132
2018-01-10 07:36:37,0.0216
2018-01-10 07:37:26,0.0123
2018-01-10 07:37:37,0.0241
2018-01-10 07:38:06,0.026
2018-01-10 07:39:01,0.0542
2018-01-10 07:39:03,0.0169
2018-01-10 07:40:07,0.043
2018-01-10 07:40:25,0.3195
2018-01-10 07:40:56,0.0221
2018-01-10 07:41:07,0.0126
2018-01-10 07:42:31,0.0124
2018-01-10 07:43:36,0.0189
2018-01-10 07:45:37,0.0154
2018-01-10 07:46:24,0.0132
2018-01-10 07:46:42,0.0225
2018-01-10 07:46:45,0.0424
2018-01-10 07:49:41,0.0245
2018-01-10 07:50:14,0.0205
2018-01-10 07:51:28,0.0168
2018-01-10 07:51:51,0.0186
2018-01-10 07:53:02,0.0396
2018-01-10 07:53:15,0.0207
2018-01-10 07:53:27,0.0181
2018-01-10 07:54:01,0.0168
2018-01-10 07:55:25,0.0133
2018-01-10 07:55:59,0.0182
2018-01-10 07:56:10,0.0651
2018-01-10 07:56:33,0.2678
2018-01-10 07:58:30,0.022
2018-01-10 08:00:29,0.0203
2018-01-10 08:00:51,0.0161
2018-01-10 08:04:53,0.2416
2018-01-10 08:04:54,0.0132
2018-01-10 08:06:23,0.0316
2018-01-10 08:07:22,0.2855
2018-01-10 08:08:19,0.014
2018-01-10 08:08:28,0.0356
2018-01-10 08:08:31,0.0138
2018-01-10 08:09:38,0.128
2018-01-10 08:10:10,0.0652
2018-01-10 08:10:24,0.0148
2018-01-10 08:10:41,0.0138
2018-01-10 08:10:41,0.0793
2018-01-10 08:11:38,0.0278
2018-01-10 08:11:46,0.0246
2018-01-10 08:12:01,0.1972
2018-01-10 08:13:03,0.0671
2018-01-10 08:13:34,0.1778
2018-01-10 08:14:06,0.3219
2018-01-10 08:15:33,0.0135
2018-01-10 08:16:52,0.0193
2018-01-10 08:16:55,0.0223
2018-01-10 08:17:13,0.0196
2018-01-10 08:17:51,0.0557
2018-01-10 08:17:57,0.0264
2018-01-10 08:18:08,0.0565
2018-01-10 08:19:27,0.0442
2018-01-10 08:19:30,0.0179
2018-01-10 08:20:22,0.0198
2018-01-10 08:20:37,0.0141
2018-01-10 08:21:26,0.0352
2018-01-10 08:23:07,0.0374
2018-01-10 08:23:44,0.0338
2018-01-10 08:24:04,0.0126
2018-01-10 08:24:07,0.0187
2018-01-10 08:26:05,0.0187
2018-01-10 08:27:24,0.0341
2018-01-10 08:28:34,0.0225
2018-01-10 08:28:47,0.1191
2018-01-10 08:29:20,0.0137
2018-01-10 08:29:29,0.0314
2018-01-10 08:29:58,0.0225
2018-01-10 08:30:09,0.015
2018-01-10 08:30:24,0.0144
2018-01-10 08:30:41,0.0142
2018-01-10 08:30:58,0.0203
2018-01-10 08:31:25,0.0238
2018-01-10 08:34:48,0.0819
2018-01-10 08:35:19,0.0244
2018-01-10 08:36:00,0.0409
2018-01-10 08:36:41,0.0173
2018-01-10 08:38:03,0.0159
2018-01-10 08:39:06,0.0443
2018-01-10 08:39:48,0.0309
2018-01-10 08:40:15,0.0267
2018-01-10 08:40:44,0.0599
2018-01-10 08:42:07,0.0206
2018-01-10 08:42:33,0.0346
2018-01-10 08:42:46,0.0117
2018-01-10 08:43:31,0.0435
2018-01-10 08:44:23,0.0151
2018-01-10 08:44:55,0.0225
2018-01-10 08:45:02,0.017
2018-01-10 08:45:26,0.0651
2018-01-10 08:46:25,0.0502
2018-01-10 08:46:42,0.0129
2018-01-10 08:48:05,0.0154
2018-01-10 08:48:34,0.0135
2018-01-10 08:48:46,0.0282
2018-01-10 08:49:26,0.0142
2018-01-10 08:49:43,0.0286
2018-01-10 08:50:16,0.0135
2018-01-10 08:50:38,0.0133
2018-01-10 08:51:10,0.2111
2018-01-10 08:51:56,0.0138
2018-01-10 08:52:52,0.0307
2018-01-10 08:52:52,0.0195
2018-01-10 08:54:56,0.1023
2018-01-10 08:55:53,0.0178
2018-01-10 08:56:26,0.0192
2018-01-10 08:56:38,0.017
2018-01-10 08:56:41,0.0175
2018-01-10 08:56:44,0.0278
2018-01-10 08:57:40,0.0391
2018-01-10 08:57:42,0.0419
2018-01-10 08:58:29,0.0225
2018-01-10 08:58:52,0.1185
2018-01-10 08:59:07,0.0138
2018-01-10 08:59:11,0.0156
2018-01-10 09:00:29,0.0377
2018-01-10 09:01:34,0.0137
2018-01-10 09:01:45,0.0192
2018-01-10 09:02:01,0.0134
2018-01-10 09:02:01,0.0169
2018-01-10 09:02:08,0.0129
2018-01-10 09:02:38,0.0191
2018-01-10 09:03:02,0.0132
2018-01-10 09:03:33,0.0145
2018-01-10 09:03:38,0.0204
2018-01-10 09:03:48,0.0178
2018-01-10 09:03:53,0.016
2018-01-10 09:03:56,0.0367
2018-01-10 09:06:22,0.0169
2018-01-10 09:06:25,0.021
2018-01-10 09:11:17,0.0133
2018-01-10 09:11:44,0.0214
2018-01-10 09:12:14,0.0121
2018-01-10 09:12:23,0.0241
2018-01-10 09:14:40,0.0173
2018-01-10 09:14:44,0.0153
2018-01-10 09:14:56,0.0131
2018-01-10 09:16:13,0.0141
2018-01-10 09:17:11,0.0275
2018-01-10 09:18:30,0.0162
2018-01-10 09:21:06,0.0278
2018-01-10 09:21:21,0.0138
2018-01-10 09:22:50,0.0313
2018-01-10 09:24:10,0.0127
2018-01-10 09:24:28,0.0321
2018-01-10 09:24:32,0.0126
2018-01-10 09:25:06,0.1905
2018-01-10 09:25:12,0.0472
2018-01-10 09:25:54,0.032
2018-01-10 09:27:13,0.0131
2018-01-10 09:28:40,0.0347
2018-01-10 09:28:53,0.0185
2018-01-10 09:29:20,0.2704
2018-01-10 09:29:29,0.0187
2018-01-10 09:29:58,0.0157
2018-01-10 09:33:00,0.0142
2018-01-10 09:33:13,0.0125
2018-01-10 09:35:03,0.1667
2018-01-10 09:36:10,0.0249
2018-01-10 09:36:41,0.0147
2018-01-10 09:36:58,0.0539
2018-01-10 09:39:10,0.0167
2018-01-10 09:41:47,0.0376
2018-01-10 09:43:21,0.0208
2018-01-10 09:45:11,0.0216
2018-01-10 09:46:11,0.0188
2018-01-10 09:46:36,0.0213
2018-01-10 09:47:09,0.0364
2018-01-10 09:47:11,0.1946
2018-01-10 09:47:23,0.0454
2018-01-10 09:47:37,0.0135
2018-01-10 09:49:44,0.1265
2018-01-10 09:49:52,0.014
2018-01-10 09:50:07,0.0217
2018-01-10 09:55:01,0.0311
2018-01-10 09:55:54,0.0142
2018-01-10 09:56:51,0.0141
2018-01-10 09:58:54,0.0199
2018-01-10 10:01:55,0.0139
2018-01-10 10:02:26,0.0223
2018-01-10 10:02:50,0.0187
2018-01-10 10:03:13,0.0163
2018-01-10 10:04:46,0.014
2018-01-10 10:06:09,0.0295
2018-01-10 10:06:54,0.1411
2018-01-10 10:07:04,0.012
2018-01-10 10:07:19,0.0145
2018-01-10 10:11:08,0.0166
2018-01-10 10:11:49,0.0123
2018-01-10 10:12:27,0.018
2018-01-10 10:12:35,0.0266
2018-01-10 10:12:52,0.0121
2018-01-10 10:13:03,0.0666
2018-01-10 10:13:19,0.0177
2018-01-10 10:17:13,0.0395
2018-01-10 10:17:36,0.0118
2018-01-10 10:19:45,0.044
2018-01-10 10:22:49,0.0227
2018-01-10 10:23:45,0.0212
2018-01-10 10:25:11,0.0196
2018-01-10 10:25:12,0.0231
2018-01-10 10:25:23,0.0161
2018-01-10 10:27:09,0.0195
2018-01-10 10:29:58,0.0141
2018-01-10 10:30:37,0.0175
2018-01-10 10:31:43,0.0255
2018-01-10 10:34:48,0.015
2018-01-10 10:34:53,0.0165
2018-01-10 10:35:27,0.0142
2018-01-10 10:36:38,0.256
2018-01-10 10:36:43,0.0171
2018-01-10 10:37:03,0.1344
2018-01-10 10:37:08,0.013
2018-01-10 10:37:20,0.0391
2018-01-10 10:38:54,0.038
2018-01-10 10:40:09,0.0173
2018-01-10 10:40:13,0.1202
2018-01-10 10:40:16,0.1392
2018-01-10 10:40:32,0.0132
2018-01-10 10:43:45,0.097
2018-01-10 10:44:37,0.0207
2018-01-10 10:45:13,0.0137
2018-01-10 10:45:18,0.0126
2018-01-10 10:45:24,0.014
2018-01-10 10:45:55,0.0652
2018-01-10 10:47:41,0.0132
2018-01-10 10:47:44,0.6852
2018-01-10 10:48:34,0.0137
2018-01-10 10:49:41,0.0134
2018-01-10 10:50:51,0.0336
2018-01-10 10:51:46,0.0213
2018-01-10 10:54:03,0.0123
2018-01-10 10:56:11,0.0236
2018-01-10 10:56:23,0.0157
2018-01-10 10:56:41,0.2079
2018-01-10 10:56:59,0.0157
2018-01-10 10:58:09,0.2624
2018-01-10 10:58:28,0.0189
2018-01-10 10:59:25,0.0153
2018-01-10 10:59:58,0.0135
2018-01-10 11:00:15,0.0186
2018-01-10 11:01:33,0.0187
2018-01-10 11:01:35,0.0161
2018-01-10 11:03:13,0.0137
2018-01-10 11:03:16,0.0187
2018-01-10 11:05:39,0.0481
2018-01-10 11:06:19,0.0238
2018-01-10 11:06:53,0.0245
2018-01-10 11:07:25,0.018
2018-01-10 11:07:39,0.0278
2018-01-10 11:08:24,0.0178
2018-01-10 11:08:49,0.0122
2018-01-10 11:09:14,0.0384
2018-01-10 11:10:42,0.0121
2018-01-10 11:11:07,0.0514
2018-01-10 11:11:16,0.014
2018-01-10 11:13:03,0.0321
2018-01-10 11:14:12,0.0152
2018-01-10 11:15:33,0.0161
2018-01-10 11:16:04,0.0204
2018-01-10 11:16:10,0.0137
2018-01-10 11:16:16,0.0152
2018-01-10 11:17:25,0.0124
2018-01-10 11:18:04,0.0149
2018-01-10 11:20:47,0.0143
2018-01-10 11:21:31,0.4217
2018-01-10 11:21:41,0.0178
2018-01-10 11:21:57,0.014
2018-01-10 11:23:25,0.0138
2018-01-10 11:23:36,0.0168
2018-01-10 11:23:44,0.0213
2018-01-10 11:23:50,0.0179
2018-01-10 11:24:16,0.013
2018-01-10 11:26:23,0.0242
2018-01-10 11:28:27,0.0156
2018-01-10 11:30:21,0.0241
2018-01-10 11:31:34,0.0196
2018-01-10 11:31:50,0.0167
2018-01-10 11:33:13,0.0181
2018-01-10 11:35:20,0.0132
2018-01-10 11:36:34,0.0333
2018-01-10 11:36:51,0.0187
2018-01-10 11:38:41,0.0186
2018-01-10 11:40:08,0.0212
2018-01-10 11:40:43,0.0564
2018-01-10 11:41:34,0.0189
2018-01-10 11:43:53,0.0467
2018-01-10 11:45:56,0.0132
2018-01-10 11:48:15,0.0184
2018-01-10 11:48:47,0.2975
2018-01-10 11:48:55,0.0141
2018-01-10 11:49:23,0.0126
2018-01-10 11:49:38,0.2711
2018-01-10 11:51:24,0.037
2018-01-10 11:51:45,0.0585
2018-01-10 11:54:04,0.08
2018-01-10 11:54:56,0.2604
2018-01-10 11:55:34,0.0296
2018-01-10 11:55:47,0.0118
2018-01-10 11:56:02,0.0126
2018-01-10 11:56:05,0.038
2018-01-10 11:56:18,0.0203
2018-01-10 11:57:24,0.0435
2018-01-10 11:58:47,0.0124
2018-01-10 12:02:24,0.0491
2018-01-10 12:03:22,0.0147
2018-01-10 12:04:41,0.0141
2018-01-10 12:04:55,0.0171
2018-01-10 12:05:10,0.0142
2018-01-10 12:05:35,0.0495
2018-01-10 12:05:57,0.0204
2018-01-10 12:09:14,0.018
2018-01-10 12:10:06,0.016
2018-01-10 12:11:05,0.317
2018-01-10 12:11:50,0.0214
2018-01-10 12:13:19,0.0119
2018-01-10 12:16:00,0.0219
2018-01-10 12:16:39,0.0174
2018-01-10 12:17:52,0.0156
2018-01-10 12:17:53,0.033
2018-01-10 12:18:02,0.0116
2018-01-10 12:18:13,0.0212
2018-01-10 12:19:56,0.0117
2018-01-10 12:20:03,0.0228
2018-01-10 12:20:32,0.0143
2018-01-10 12:20:36,0.0149
2018-01-10 12:21:11,0.0116
2018-01-10 12:21:28,0.0162
2018-01-10 12:22:05,0.0183
2018-01-10 12:22:12,0.0129
2018-01-10 12:23:08,0.0169
2018-01-10 12:23:59,0.02
2018-01-10 12:24:19,0.0416
2018-01-10 12:26:06,0.0173
2018-01-10 12:26:07,0.0814
2018-01-10 12:26:21,0.0146
2018-01-10 12:27:13,0.0474
2018-01-10 12:27:31,0.0159
2018-01-10 12:27:43,0.0217
2018-01-10 12:29:06,0.0141
2018-01-10 12:29:16,0.0278
2018-01-10 12:30:47,0.0132
2018-01-10 12:31:04,0.0173
2018-01-10 12:31:15,0.0215
2018-01-10 12:32:35,0.0171
2018-01-10 12:33:04,0.037
2018-01-10 12:35:05,0.0198
2018-01-10 12:36:19,0.0751
2018-01-10 12:36:22,0.0481
2018-01-10 12:37:44,0.016
2018-01-10 12:37:53,0.028
2018-01-10 12:38:13,0.0235
2018-01-10 12:38:47,0.013
2018-01-10 12:39:27,0.0242
2018-01-10 12:39:45,0.0183
2018-01-10 12:40:51,0.0151
2018-01-10 12:40:59,0.0146
2018-01-10 12:41:38,0.012
2018-01-10 12:42:03,0.0373
2018-01-10 12:42:04,0.0135
2018-01-10 12:42:58,0.0129
2018-01-10 12:42:58,0.0177
2018-01-10 12:43:09,0.1132
2018-01-10 12:43:10,0.0129
2018-01-10 12:43:32,0.457
2018-01-10 12:44:20,0.0152
2018-01-10 12:44:25,0.0127
2018-01-10 12:44:30,0.0163
2018-01-10 12:44:51,0.0139
2018-01-10 12:44:53,0.0186
2018-01-10 12:45:42,0.0137
2018-01-10 12:46:38,0.0208
2018-01-10 12:47:35,0.0295
2018-01-10 12:47:59,0.0169
2018-01-10 12:49:07,0.0157
2018-01-10 12:50:56,0.0152
2018-01-10 12:51:24,0.0265
2018-01-10 12:52:31,0.0197
2018-01-10 12:52:59,0.0132
2018-01-10 12:54:42,0.0147
2018-01-10 12:54:48,0.0367
2018-01-10 12:54:53,0.0184
2018-01-10 12:54:58,0.0364
2018-01-10 12:57:17,0.0156
2018-01-10 12:57:43,0.015
2018-01-10 13:00:00,0.0417
2018-01-10 13:00:14,0.0162
2018-01-10 13:00:31,0.0126
2018-01-10 13:00:33,0.0136
2018-01-10 13:00:37,0.0153
2018-01-10 13:01:00,0.0266
2018-01-10 13:01:08,0.0496
2018-01-10 13:01:26,0.0574
2018-01-10 13:02:55,0.0126
2018-01-10 13:03:16,0.0155
2018-01-10 13:04:23,0.0255
2018-01-10 13:04:32,0.0199
2018-01-10 13:06:00,0.0151
2018-01-10 13:06:23,0.0185
2018-01-10 13:06:34,0.0638
2018-01-10 13:07:04,0.0161
